,Rank,Gender,Age,Finish,Athlet url,Race url,Watch,Shoes,Distance,City,Year,Race Type,Watch Brand,Watch Error,Watch Error Abs,Shoes Brand,Finish Numeric
14,1655,M,25-34,1:42:55,33230579,1932792113,Garmin Forerunner 15,NA,21.25,Valencia,2018,Halfmarathon,Garmin,0.15249999999999986,0.15249999999999986,NA,1.7152777777777777
15,1656,M,45-54,1:42:58,12989093,1931683203,Garmin fenix 5,NA,21.47,Valencia,2018,Halfmarathon,Garmin,0.3724999999999987,0.3724999999999987,NA,1.7161111111111111
16,1657,F,25-34,1:42:58,15740045,1931883526,Garmin Forerunner 735XT,NA,21.32,Valencia,2018,Halfmarathon,Garmin,0.22250000000000014,0.22250000000000014,NA,1.7161111111111111
17,1658,M,35-44,1:43:01,15336149,1931735365,Garmin Forerunner 235,Mizuno Wave Rider 22,21.31,Valencia,2018,Halfmarathon,Garmin,0.21249999999999858,0.21249999999999858,Mizuno,1.7169444444444446
18,1659,F,35-44,1:43:01,13645137,1932068668,Polar V800,NA,21.47,Valencia,2018,Halfmarathon,Polar,0.3724999999999987,0.3724999999999987,NA,1.7169444444444446
19,1660,M,45-54,1:43:04,10470298,1931871598,Polar M430,Saucony Hurricane Iso 3,21.43,Valencia,2018,Halfmarathon,Polar,0.3324999999999996,0.3324999999999996,Saucony,1.7177777777777778
0,1661,M,45-54,1:43:04,16821994,1934272641,Garmin Forerunner 935,Adidas Energy Boots,21.22,Valencia,2018,Halfmarathon,Garmin,0.12249999999999872,0.12249999999999872,Adidas,1.7177777777777778
1,1662,M,25-34,1:43:05,4905086,1932226313,Suunto,NA,21.1,Valencia,2018,Halfmarathon,Suunto,0.002500000000001279,0.002500000000001279,NA,1.7180555555555557
2,1663,M,25-34,1:43:05,33186890,1937463721,Garmin Forerunner 225,NA,21.26,Valencia,2018,Halfmarathon,Garmin,0.16250000000000142,0.16250000000000142,NA,1.7180555555555557
4,1665,M,35-44,1:43:06,8993565,1931966972,Polar M600,NA,21.51,Valencia,2018,Halfmarathon,Polar,0.4125000000000014,0.4125000000000014,NA,1.7183333333333335
5,1666,M,NA,1:43:09,18218424,1931782244,Garmin Forerunner 220,NA,21.26,Valencia,2018,Halfmarathon,Garmin,0.16250000000000142,0.16250000000000142,NA,1.7191666666666667
6,1667,M,45-54,1:43:10,11648938,1931630886,Suunto,NA,21.39,Valencia,2018,Halfmarathon,Suunto,0.2925000000000004,0.2925000000000004,NA,1.7194444444444446
8,1669,M,35-44,1:43:10,33325449,1932203916,Garmin Forerunner 15,NA,21.25,Valencia,2018,Halfmarathon,Garmin,0.15249999999999986,0.15249999999999986,NA,1.7194444444444446
9,1670,M,35-44,1:43:12,5961765,1931675967,Polar M400,Adidas Solarboost,21.46,Valencia,2018,Halfmarathon,Polar,0.3625000000000007,0.3625000000000007,Adidas,1.7200000000000002
10,1671,M,45-54,1:43:12,15882127,1933467379,Polar M400,Mizuno Wave 10,21.46,Valencia,2018,Halfmarathon,Polar,0.3625000000000007,0.3625000000000007,Mizuno,1.7200000000000002
11,1672,M,25-34,1:43:12,35387742,1946982761,Garmin Forerunner 735XT,NA,21.27,Valencia,2018,Halfmarathon,Garmin,0.17249999999999943,0.17249999999999943,NA,1.7200000000000002
13,1674,M,35-44,1:43:13,35906391,1931729514,Garmin Forerunner 235,Mizuno Waverider 20,21.28,Valencia,2018,Halfmarathon,Garmin,0.182500000000001,0.182500000000001,Mizuno,1.7202777777777778
15,1676,M,35-44,1:43:14,9130728,1932212717,TomTom,Brooks Glycerin,21.17,Valencia,2018,Halfmarathon,TomTom,0.07250000000000156,0.07250000000000156,Brooks,1.7205555555555556
16,1677,F,NA,1:43:15,5690633,1931628086,Suunto Ambit3 Sport,On Cloud Flow,21.33,Valencia,2018,Halfmarathon,Suunto,0.23249999999999815,0.23249999999999815,On,1.7208333333333334
17,1678,M,NA,1:43:16,6061344,1932137975,Garmin fenix 3,NA,21.31,Valencia,2018,Halfmarathon,Garmin,0.21249999999999858,0.21249999999999858,NA,1.7211111111111113
18,1679,M,35-44,1:43:16,20646489,1932137980,Garmin fenix 3,NA,21.37,Valencia,2018,Halfmarathon,Garmin,0.27250000000000085,0.27250000000000085,NA,1.7211111111111113
19,1680,M,20-24,1:43:16,23289103,1933602565,Garmin Forerunner 235,Adidas Energy Boost M,21.29,Valencia,2018,Halfmarathon,Garmin,0.192499999999999,0.192499999999999,Adidas,1.7211111111111113
0,1681,M,25-34,1:43:17,16438057,1931571732,Strava Android App,New Balance Arishi Fresh Foam,21.66,Valencia,2018,Halfmarathon,Strava,0.5625,0.5625,New Balance,1.721388888888889
1,1682,M,45-54,1:43:18,21471673,1931861825,Garmin fenix 5X,Adidas Ultraboost Parley,21.5,Valencia,2018,Halfmarathon,Garmin,0.40249999999999986,0.40249999999999986,Adidas,1.7216666666666667
2,1683,M,NA,1:43:18,16791175,1932094613,Garmin Forerunner 910XT,NA,21.34,Valencia,2018,Halfmarathon,Garmin,0.24249999999999972,0.24249999999999972,NA,1.7216666666666667
3,1684,M,35-44,1:43:18,35857518,1933608836,Garmin Forerunner 735XT,NA,21.24,Valencia,2018,Halfmarathon,Garmin,0.1424999999999983,0.1424999999999983,NA,1.7216666666666667
4,1685,M,35-44,1:43:18,12546298,1934042184,Garmin Forerunner 410,NA,21.42,Valencia,2018,Halfmarathon,Garmin,0.32250000000000156,0.32250000000000156,NA,1.7216666666666667
5,1686,M,25-34,1:43:19,28034557,1931568004,Strava Android App,NA,21.42,Valencia,2018,Halfmarathon,Strava,0.32250000000000156,0.32250000000000156,NA,1.7219444444444445
6,1687,NA,45-54,1:43:19,24657711,1931592000,TomTom,NA,21.27,Valencia,2018,Halfmarathon,TomTom,0.17249999999999943,0.17249999999999943,NA,1.7219444444444445
7,1688,M,25-34,1:43:19,7535089,1931661525,Garmin Forerunner 235,NA,21.22,Valencia,2018,Halfmarathon,Garmin,0.12249999999999872,0.12249999999999872,NA,1.7219444444444445
8,1689,M,45-54,1:43:19,18907542,1931682780,Garmin vivoactive,NA,21.27,Valencia,2018,Halfmarathon,Garmin,0.17249999999999943,0.17249999999999943,NA,1.7219444444444445
9,1690,M,45-54,1:43:19,33426403,1932250990,Garmin fenix 2,NA,21.37,Valencia,2018,Halfmarathon,Garmin,0.27250000000000085,0.27250000000000085,NA,1.7219444444444445
10,1691,M,25-34,1:43:19,35614105,1944237347,Polar M400,NA,21.53,Valencia,2018,Halfmarathon,Polar,0.432500000000001,0.432500000000001,NA,1.7219444444444445
11,1692,M,25-34,1:43:19,41686132,2331803225,TomTom,NA,21.25,Valencia,2018,Halfmarathon,TomTom,0.15249999999999986,0.15249999999999986,NA,1.7219444444444445
12,1693,M,25-34,1:43:21,23766615,1931603747,Garmin fenix 3,Mizuno A,21.46,Valencia,2018,Halfmarathon,Garmin,0.3625000000000007,0.3625000000000007,Mizuno,1.7225000000000001
13,1694,M,35-44,1:43:21,27989760,1933799566,TomTom,Asics Kayano 25,21.29,Valencia,2018,Halfmarathon,TomTom,0.192499999999999,0.192499999999999,Asics,1.7225000000000001
14,1695,M,45-54,1:43:22,35977237,1931581654,Strava iPhone App,NA,21.64,Valencia,2018,Halfmarathon,Strava,0.5425000000000004,0.5425000000000004,NA,1.722777777777778
15,1696,M,25-34,1:43:22,25627511,1931731265,Garmin Forerunner 920XT,NA,21.28,Valencia,2018,Halfmarathon,Garmin,0.182500000000001,0.182500000000001,NA,1.722777777777778
16,1697,M,NA,1:43:22,6080793,1931803488,Garmin Forerunner 230,NA,21.34,Valencia,2018,Halfmarathon,Garmin,0.24249999999999972,0.24249999999999972,NA,1.722777777777778
17,1698,M,45-54,1:43:22,24834822,1932554357,Garmin Forerunner 735XT,Asics Gt3000-4,21.28,Valencia,2018,Halfmarathon,Garmin,0.182500000000001,0.182500000000001,Asics,1.722777777777778
18,1699,M,25-34,1:43:23,31058338,1931579442,Garmin Forerunner 935,NA,21.21,Valencia,2018,Halfmarathon,Garmin,0.11250000000000071,0.11250000000000071,NA,1.7230555555555558
19,1700,F,35-44,1:43:25,35239748,1931595748,Garmin Forerunner 645,NA,21.18,Valencia,2018,Halfmarathon,Garmin,0.08249999999999957,0.08249999999999957,NA,1.7236111111111112
0,1701,NA,NA,1:43:26,24944210,1940880379,Polar M400,NA,21.45,Valencia,2018,Halfmarathon,Polar,0.35249999999999915,0.35249999999999915,NA,1.723888888888889
1,1702,M,45-54,1:43:27,32196606,1931606050,Strava Android App,NA,21.71,Valencia,2018,Halfmarathon,Strava,0.6125000000000007,0.6125000000000007,NA,1.7241666666666668
2,1703,M,45-54,1:43:27,24618235,1936437906,Garmin Forerunner 230,NA,21.22,Valencia,2018,Halfmarathon,Garmin,0.12249999999999872,0.12249999999999872,NA,1.7241666666666668
3,1704,M,NA,1:43:28,6377929,1931790271,Garmin Forerunner 920XT,NA,21.27,Valencia,2018,Halfmarathon,Garmin,0.17249999999999943,0.17249999999999943,NA,1.7244444444444447
4,1705,M,45-54,1:43:29,23724125,1931573610,Garmin Forerunner 225,NA,21.25,Valencia,2018,Halfmarathon,Garmin,0.15249999999999986,0.15249999999999986,NA,1.7247222222222223
5,1706,F,NA,1:43:29,12421677,1931614002,Garmin fenix 5S Plus,NA,21.48,Valencia,2018,Halfmarathon,Garmin,0.3825000000000003,0.3825000000000003,NA,1.7247222222222223
6,1707,M,45-54,1:43:29,6949307,1931619623,Garmin fenix 3,Asics Nimbus 18,21.35,Valencia,2018,Halfmarathon,Garmin,0.2525000000000013,0.2525000000000013,Asics,1.7247222222222223
7,1708,M,NA,1:43:29,26226017,1931817888,Garmin Forerunner 235,Nike Zoom Streak 6,21.22,Valencia,2018,Halfmarathon,Garmin,0.12249999999999872,0.12249999999999872,Nike,1.7247222222222223
8,1709,M,20-24,1:43:30,35236323,1931580756,Strava iPhone App,NA,21.44,Valencia,2018,Halfmarathon,Strava,0.34250000000000114,0.34250000000000114,NA,1.725
9,1710,M,45-54,1:43:30,17333699,1932047614,TomTom,Asics Gt-1000 6,21.31,Valencia,2018,Halfmarathon,TomTom,0.21249999999999858,0.21249999999999858,Asics,1.725
10,1711,M,25-34,1:43:31,19120155,1931813642,Suunto Spartan Sport,Brooks Ravenna 9,21.42,Valencia,2018,Halfmarathon,Suunto,0.32250000000000156,0.32250000000000156,Brooks,1.725277777777778
11,1712,M,NA,1:43:32,33479377,1931709969,TomTom,NA,21.29,Valencia,2018,Halfmarathon,TomTom,0.192499999999999,0.192499999999999,NA,1.7255555555555557
12,1713,M,25-34,1:43:33,24094832,1931640963,Polar M430,Brooks Ghost 10,21.44,Valencia,2018,Halfmarathon,Polar,0.34250000000000114,0.34250000000000114,Brooks,1.7258333333333336
13,1714,M,NA,1:43:33,14847471,1931724310,Garmin Forerunner 235,NA,21.3,Valencia,2018,Halfmarathon,Garmin,0.20250000000000057,0.20250000000000057,NA,1.7258333333333336
14,1715,F,45-54,1:43:33,25078266,1934341628,Garmin Forerunner 235,NA,21.29,Valencia,2018,Halfmarathon,Garmin,0.192499999999999,0.192499999999999,NA,1.7258333333333336
15,1716,F,NA,1:43:33,7793322,1934341640,Garmin Forerunner 235,NA,21.29,Valencia,2018,Halfmarathon,Garmin,0.192499999999999,0.192499999999999,NA,1.7258333333333336
16,1717,M,25-34,1:43:35,1261625,1931640642,Garmin Forerunner 235,NA,21.27,Valencia,2018,Halfmarathon,Garmin,0.17249999999999943,0.17249999999999943,NA,1.726388888888889
17,1718,M,25-34,1:43:37,28853819,1931587191,Strava Android App,NA,21.71,Valencia,2018,Halfmarathon,Strava,0.6125000000000007,0.6125000000000007,NA,1.7269444444444446
18,1719,M,35-44,1:43:37,38357687,2089147881,Garmin Forerunner 220,NA,21.26,Valencia,2018,Halfmarathon,Garmin,0.16250000000000142,0.16250000000000142,NA,1.7269444444444446
19,1720,F,25-34,1:43:38,26309321,1932001218,Garmin Forerunner 235,NA,21.3,Valencia,2018,Halfmarathon,Garmin,0.20250000000000057,0.20250000000000057,NA,1.7272222222222224
0,1721,M,35-44,1:43:39,35837965,1931571501,Garmin Edge 520,NA,21.09,Valencia,2018,Halfmarathon,Garmin,-0.007500000000000284,0.007500000000000284,NA,1.7275
2,1723,F,35-44,1:43:41,28570630,1931715373,Garmin Forerunner 235,NA,21.26,Valencia,2018,Halfmarathon,Garmin,0.16250000000000142,0.16250000000000142,NA,1.7280555555555557
3,1724,M,45-54,1:43:43,21687891,1931706542,Huami Amazfit Pace,Adidas Ultraboost,21.21,Valencia,2018,Halfmarathon,Huami,0.11250000000000071,0.11250000000000071,Adidas,1.7286111111111113
4,1725,M,25-34,1:43:45,28980223,1931585433,Garmin Forerunner 235,NA,21.3,Valencia,2018,Halfmarathon,Garmin,0.20250000000000057,0.20250000000000057,NA,1.7291666666666667
5,1726,NA,NA,1:43:47,10411934,1931828251,Garmin fenix 3,NA,21.16,Valencia,2018,Halfmarathon,Garmin,0.0625,0.0625,NA,1.7297222222222224
6,1727,M,45-54,1:43:47,10394691,1931828279,Garmin fenix 3,NA,21.16,Valencia,2018,Halfmarathon,Garmin,0.0625,0.0625,NA,1.7297222222222224
7,1728,M,35-44,1:43:47,24162150,1932123902,Garmin Forerunner 25,NA,21.25,Valencia,2018,Halfmarathon,Garmin,0.15249999999999986,0.15249999999999986,NA,1.7297222222222224
8,1729,M,55-64,1:43:49,11194886,1931564766,Strava iPhone App,NA,21.73,Valencia,2018,Halfmarathon,Strava,0.6325000000000003,0.6325000000000003,NA,1.7302777777777778
9,1730,M,25-34,1:43:50,29455232,1931844066,Garmin Forerunner 220,Nike Pegasus 34,21.27,Valencia,2018,Halfmarathon,Garmin,0.17249999999999943,0.17249999999999943,Nike,1.7305555555555556
10,1731,M,25-34,1:43:51,12541976,1931583718,Polar,NA,21.67,Valencia,2018,Halfmarathon,Polar,0.5725000000000016,0.5725000000000016,NA,1.7308333333333334
11,1732,M,35-44,1:43:51,30379281,1931591975,Garmin fenix 5 Plus,NA,21.11,Valencia,2018,Halfmarathon,Garmin,0.01249999999999929,0.01249999999999929,NA,1.7308333333333334
12,1733,M,35-44,1:43:52,30920812,1931597426,Apple Watch Series 2,NA,21.33,Valencia,2018,Halfmarathon,Apple,0.23249999999999815,0.23249999999999815,NA,1.7311111111111113
13,1734,M,25-34,1:43:52,3034481,1931617789,Garmin fenix 3,Merrell Bare Access Flex,21.36,Valencia,2018,Halfmarathon,Garmin,0.2624999999999993,0.2624999999999993,Merrell,1.7311111111111113
14,1735,M,35-44,1:43:52,18575152,1931625239,Garmin Forerunner 735XT,NA,21.21,Valencia,2018,Halfmarathon,Garmin,0.11250000000000071,0.11250000000000071,NA,1.7311111111111113
15,1736,M,20-24,1:43:52,6456307,1932870525,Garmin Forerunner 235,NA,21.31,Valencia,2018,Halfmarathon,Garmin,0.21249999999999858,0.21249999999999858,NA,1.7311111111111113
16,1737,M,25-34,1:43:53,17905847,1931783778,Garmin fenix 3,Merrell Bare Access 4,21.41,Valencia,2018,Halfmarathon,Garmin,0.3125,0.3125,Merrell,1.731388888888889
17,1738,M,25-34,1:43:53,7229580,1932966797,Garmin vivoactive 3,Adidas Ultra Boost,21.25,Valencia,2018,Halfmarathon,Garmin,0.15249999999999986,0.15249999999999986,Adidas,1.731388888888889
18,1739,M,45-54,1:43:54,26835758,1931785756,Suunto Ambit3 Sport,NA,21.36,Valencia,2018,Halfmarathon,Suunto,0.2624999999999993,0.2624999999999993,NA,1.7316666666666667
19,1740,F,45-54,1:43:56,35149556,1932035551,TomTom,NA,21.3,Valencia,2018,Halfmarathon,TomTom,0.20250000000000057,0.20250000000000057,NA,1.7322222222222223
0,1741,F,35-44,1:43:57,28397633,1931587606,Polar M400,NA,21.24,Valencia,2018,Halfmarathon,Polar,0.1424999999999983,0.1424999999999983,NA,1.7325000000000002
1,1742,M,55-64,1:43:57,20538633,1931739045,Suunto Spartan Ultra,NA,21.43,Valencia,2018,Halfmarathon,Suunto,0.3324999999999996,0.3324999999999996,NA,1.7325000000000002
2,1743,M,35-44,1:43:57,31190466,1965643947,Suunto Ambit3 Peak,NA,21.33,Valencia,2018,Halfmarathon,Suunto,0.23249999999999815,0.23249999999999815,NA,1.7325000000000002
5,1746,M,55-64,1:44:00,27146578,1931893556,Suunto,NA,21.48,Valencia,2018,Halfmarathon,Suunto,0.3825000000000003,0.3825000000000003,NA,1.7333333333333334
7,1748,M,45-54,1:44:03,31334404,1931633139,Garmin fenix 5,NA,21.45,Valencia,2018,Halfmarathon,Garmin,0.35249999999999915,0.35249999999999915,NA,1.7341666666666666
8,1749,M,NA,1:44:03,17588384,1931760909,Garmin fenix 3,NA,21.47,Valencia,2018,Halfmarathon,Garmin,0.3724999999999987,0.3724999999999987,NA,1.7341666666666666
9,1750,M,35-44,1:44:03,33962677,1932589477,Garmin fenix 3,NA,21.45,Valencia,2018,Halfmarathon,Garmin,0.35249999999999915,0.35249999999999915,NA,1.7341666666666666
10,1751,M,45-54,1:44:04,25121732,1931704582,Polar M430,NA,21.48,Valencia,2018,Halfmarathon,Polar,0.3825000000000003,0.3825000000000003,NA,1.7344444444444445
11,1752,M,45-54,1:44:06,25242322,1933233946,Garmin Forerunner 645,NA,21.36,Valencia,2018,Halfmarathon,Garmin,0.2624999999999993,0.2624999999999993,NA,1.735
12,1753,M,35-44,1:44:07,23642633,1931890910,Garmin fenix 5,NA,21.39,Valencia,2018,Halfmarathon,Garmin,0.2925000000000004,0.2925000000000004,NA,1.735277777777778
13,1754,M,35-44,1:44:07,13232980,1935158034,Garmin Forerunner 920XT,NA,21.27,Valencia,2018,Halfmarathon,Garmin,0.17249999999999943,0.17249999999999943,NA,1.735277777777778
14,1755,M,35-44,1:44:08,17079014,1931630814,Suunto Ambit3 Sport,Brooks Ghost,21.4,Valencia,2018,Halfmarathon,Suunto,0.30249999999999844,0.30249999999999844,Brooks,1.7355555555555555
15,1756,M,45-54,1:44:08,12354051,1931861744,Suunto Ambit2 S,NA,21.43,Valencia,2018,Halfmarathon,Suunto,0.3324999999999996,0.3324999999999996,NA,1.7355555555555555
16,1757,NA,NA,1:44:09,13531452,1931860285,Suunto Ambit3 Sport,NA,21.37,Valencia,2018,Halfmarathon,Suunto,0.27250000000000085,0.27250000000000085,NA,1.7358333333333333
17,1758,M,35-44,1:44:09,25784808,1932209663,Garmin fenix 5,NA,21.46,Valencia,2018,Halfmarathon,Garmin,0.3625000000000007,0.3625000000000007,NA,1.7358333333333333
18,1759,M,35-44,1:44:11,22959394,1931626647,Garmin fenix 3,NA,21.45,Valencia,2018,Halfmarathon,Garmin,0.35249999999999915,0.35249999999999915,NA,1.736388888888889
19,1760,M,35-44,1:44:11,5475328,1932083147,Garmin fenix 3,Brooks Ghost,21.47,Valencia,2018,Halfmarathon,Garmin,0.3724999999999987,0.3724999999999987,Brooks,1.736388888888889
0,1761,M,45-54,1:44:12,14071581,1931564322,Strava iPhone App,NA,21.54,Valencia,2018,Halfmarathon,Strava,0.442499999999999,0.442499999999999,NA,1.7366666666666668
1,1762,M,35-44,1:44:12,27150224,1931613789,Garmin Forerunner 235,NA,21.27,Valencia,2018,Halfmarathon,Garmin,0.17249999999999943,0.17249999999999943,NA,1.7366666666666668
4,1765,M,35-44,1:44:13,32769611,1931746149,Garmin fenix 5,NA,21.41,Valencia,2018,Halfmarathon,Garmin,0.3125,0.3125,NA,1.7369444444444444
6,1767,M,NA,1:44:15,13157393,1932377167,Garmin Forerunner 235,NA,21.24,Valencia,2018,Halfmarathon,Garmin,0.1424999999999983,0.1424999999999983,NA,1.7375
7,1768,M,45-54,1:44:16,22441217,1931588455,Garmin fenix 5,Brooks Adrenaline Gts,21.48,Valencia,2018,Halfmarathon,Garmin,0.3825000000000003,0.3825000000000003,Brooks,1.7377777777777779
8,1769,M,45-54,1:44:16,29760180,1931662303,Garmin Forerunner 230,NA,21.22,Valencia,2018,Halfmarathon,Garmin,0.12249999999999872,0.12249999999999872,NA,1.7377777777777779
10,1771,M,NA,1:44:17,12690877,1931891085,Garmin vivoactive 3,NA,21.3,Valencia,2018,Halfmarathon,Garmin,0.20250000000000057,0.20250000000000057,NA,1.7380555555555557
11,1772,M,NA,1:44:19,20850621,1931591022,Strava Android App,NA,22.15,Valencia,2018,Halfmarathon,Strava,1.0524999999999984,1.0524999999999984,NA,1.738611111111111
12,1773,M,35-44,1:44:21,18283055,1931696978,Garmin fenix 5,Adidas Supernova,21.43,Valencia,2018,Halfmarathon,Garmin,0.3324999999999996,0.3324999999999996,Adidas,1.7391666666666667
13,1774,M,35-44,1:44:21,3300772,1932838001,Garmin fenix 3,NA,21.45,Valencia,2018,Halfmarathon,Garmin,0.35249999999999915,0.35249999999999915,NA,1.7391666666666667
14,1775,M,NA,1:44:21,24561895,1933069652,Garmin Forerunner 735XT,NA,21.3,Valencia,2018,Halfmarathon,Garmin,0.20250000000000057,0.20250000000000057,NA,1.7391666666666667
15,1776,M,45-54,1:44:21,19552921,1948971287,Garmin Forerunner 235,NA,21.27,Valencia,2018,Halfmarathon,Garmin,0.17249999999999943,0.17249999999999943,NA,1.7391666666666667
16,1777,M,25-34,1:44:22,18647089,1931594876,Garmin Forerunner 735XT,NA,21.29,Valencia,2018,Halfmarathon,Garmin,0.192499999999999,0.192499999999999,NA,1.7394444444444446
18,1779,M,NA,1:44:22,6342538,1938939990,Garmin fenix 3,NA,21.4,Valencia,2018,Halfmarathon,Garmin,0.30249999999999844,0.30249999999999844,NA,1.7394444444444446
19,1780,M,25-34,1:44:24,21377501,1931572250,Garmin fenix 3,NA,21.34,Valencia,2018,Halfmarathon,Garmin,0.24249999999999972,0.24249999999999972,NA,1.74
0,1781,M,NA,1:44:24,33266228,1931710081,Polar M400,NA,21.41,Valencia,2018,Halfmarathon,Polar,0.3125,0.3125,NA,1.74
1,1782,M,NA,1:44:25,13726769,1931710586,Garmin Forerunner 230,Nike Pegasus 35 Azul,21.22,Valencia,2018,Halfmarathon,Garmin,0.12249999999999872,0.12249999999999872,Nike,1.7402777777777778
2,1783,M,55-64,1:44:27,38227313,2075317523,Garmin Forerunner 235,NA,21.28,Valencia,2018,Halfmarathon,Garmin,0.182500000000001,0.182500000000001,NA,1.7408333333333335
3,1784,M,45-54,1:44:31,7149095,1931663879,Garmin fenix 3,NA,21.44,Valencia,2018,Halfmarathon,Garmin,0.34250000000000114,0.34250000000000114,NA,1.7419444444444445
4,1785,M,35-44,1:44:31,7993258,1931667659,Garmin fenix 5S,New Balance Zante,21.4,Valencia,2018,Halfmarathon,Garmin,0.30249999999999844,0.30249999999999844,New Balance,1.7419444444444445
5,1786,F,25-34,1:44:31,29009340,1931723250,Garmin Forerunner 235,Asics Gt 2000 6,21.22,Valencia,2018,Halfmarathon,Garmin,0.12249999999999872,0.12249999999999872,Asics,1.7419444444444445
6,1787,M,NA,1:44:31,17521028,1931878070,TomTom,Nike Air Zoom Pegasus 34,21.36,Valencia,2018,Halfmarathon,TomTom,0.2624999999999993,0.2624999999999993,Nike,1.7419444444444445
7,1788,M,25-34,1:44:31,19928380,1932816373,Garmin fenix 3,NA,21.76,Valencia,2018,Halfmarathon,Garmin,0.6625000000000014,0.6625000000000014,NA,1.7419444444444445
8,1789,M,45-54,1:44:33,13452706,1931650078,Garmin fenix 3,NA,21.34,Valencia,2018,Halfmarathon,Garmin,0.24249999999999972,0.24249999999999972,NA,1.7425000000000002
9,1790,M,55-64,1:44:33,6710440,1931912272,Garmin fenix 3,NA,21.44,Valencia,2018,Halfmarathon,Garmin,0.34250000000000114,0.34250000000000114,NA,1.7425000000000002
10,1791,M,35-44,1:44:33,18181161,1932555151,Garmin Forerunner 910XT,NA,21.37,Valencia,2018,Halfmarathon,Garmin,0.27250000000000085,0.27250000000000085,NA,1.7425000000000002
