Rank,Gender,Age,Finish,Pace,athlet_url,race_url,Watch,Shoes,Distance,city,year,race_type,Watch_Brand,Watch_Error,Watch_Error_Abs,Finish_num
2624,M,45-54,3:27:57,4:56/km,342793,1846186419,Garmin Forerunner 235,"Newton(6,226.6 km)",42.67,Berlin,2018,Marathon,Garmin,0.4750000000000014,0.4750000000000014,3.4658333333333333
2625,M,25-34,3:27:59,4:56/km,26567772,1845009697,Garmin Forerunner 935,NA,42.65,Berlin,2018,Marathon,Garmin,0.4549999999999983,0.4549999999999983,3.466388888888889
2626,F,,3:28:00,4:56/km,502170,1845149361,Garmin Forerunner 735XT,NA,42.5,Berlin,2018,Marathon,Garmin,0.3049999999999997,0.3049999999999997,3.466666666666667
2627,M,35-44,3:28:00,4:56/km,28101537,1845189546,Garmin Forerunner 235,NA,42.65,Berlin,2018,Marathon,Garmin,0.4549999999999983,0.4549999999999983,3.466666666666667
2628,M,35-44,3:28:00,4:56/km,32273643,1845201690,Garmin Forerunner 735XT,NA,42.44,Berlin,2018,Marathon,Garmin,0.24499999999999744,0.24499999999999744,3.466666666666667
2629,,,3:28:00,4:56/km,13854786,1845731758,Garmin Forerunner 630,NA,42.53,Berlin,2018,Marathon,Garmin,0.33500000000000085,0.33500000000000085,3.466666666666667
2630,M,35-44,3:28:02,4:56/km,22833613,1845139328,Garmin Forerunner 935,NA,42.52,Berlin,2018,Marathon,Garmin,0.32500000000000284,0.32500000000000284,3.4672222222222224
2631,M,25-34,3:28:02,4:56/km,33821810,1845912994,Garmin Forerunner 920XT,NA,42.51,Berlin,2018,Marathon,Garmin,0.3149999999999977,0.3149999999999977,3.4672222222222224
2632,M,25-34,3:28:03,4:56/km,12165885,1845158047,Garmin Forerunner 735XT,Mizuno Wave Aero 15(294.6 km),42.9,Berlin,2018,Marathon,Garmin,0.7049999999999983,0.7049999999999983,3.4675000000000002
2633,M,,3:28:03,4:56/km,18480314,1845694893,Garmin Forerunner 225,NA,42.55,Berlin,2018,Marathon,Garmin,0.3549999999999969,0.3549999999999969,3.4675000000000002
2634,M,25-34,3:28:04,4:56/km,4993528,1845444064,Garmin fenix 3,Nike VaporFly 4%(248.2 km),42.93,Berlin,2018,Marathon,Garmin,0.7349999999999994,0.7349999999999994,3.467777777777778
2635,,,3:28:06,4:56/km,16852642,1846070129,Garmin Forerunner 235,NA,42.53,Berlin,2018,Marathon,Garmin,0.33500000000000085,0.33500000000000085,3.4683333333333333
2636,M,45-54,3:28:06,4:56/km,38145494,2092397562,,NA,43.02,Berlin,2018,Marathon,,0.8250000000000028,0.8250000000000028,3.4683333333333333
2637,M,35-44,3:28:08,4:56/km,26040660,1845886768,Garmin fenix 3,NA,43.02,Berlin,2018,Marathon,Garmin,0.8250000000000028,0.8250000000000028,3.468888888888889
2638,M,25-34,3:28:09,4:56/km,7281068,1845592487,Garmin fenix 2,Nike Peg 35 Gred(657.7 km),43.05,Berlin,2018,Marathon,Garmin,0.8549999999999969,0.8549999999999969,3.4691666666666667
2639,M,35-44,3:28:10,4:56/km,23984008,1845069354,Garmin fenix 5,NA,43.01,Berlin,2018,Marathon,Garmin,0.8149999999999977,0.8149999999999977,3.4694444444444446
2641,F,25-34,3:28:10,4:56/km,15843065,1845152413,Garmin fenix 5S,adidas Boston bleu clair(481.6 km),42.98,Berlin,2018,Marathon,Garmin,0.7849999999999966,0.7849999999999966,3.4694444444444446
2642,F,25-34,3:28:10,4:56/km,22572034,1845813235,Garmin Forerunner 235,Nike Epic React(465.4 km),42.61,Berlin,2018,Marathon,Garmin,0.41499999999999915,0.41499999999999915,3.4694444444444446
2643,M,25-34,3:28:10,4:56/km,11569919,1845816272,Suunto Ambit3 Sport,NA,42.73,Berlin,2018,Marathon,Suunto,0.5349999999999966,0.5349999999999966,3.4694444444444446
2645,M,45-54,3:28:11,4:56/km,17520702,1845015206,Garmin Forerunner 735XT,NA,42.64,Berlin,2018,Marathon,Garmin,0.4450000000000003,0.4450000000000003,3.4697222222222224
2646,M,45-54,3:28:11,4:56/km,17873393,1845029960,Apple Watch Series 2,adidas Energy Boost Berlin 2018(816.8 km),42.59,Berlin,2018,Marathon,Apple,0.3950000000000031,0.3950000000000031,3.4697222222222224
2649,M,45-54,3:28:12,4:56/km,35901609,1919869610,Garmin Forerunner 235,NA,42.67,Berlin,2018,Marathon,Garmin,0.4750000000000014,0.4750000000000014,3.47
2650,M,25-34,3:28:12,4:56/km,36611362,1973941321,Garmin fenix 3,NA,43.42,Berlin,2018,Marathon,Garmin,1.2250000000000014,1.2250000000000014,3.47
2651,M,25-34,3:28:13,4:56/km,17600203,1845072741,Garmin fenix 5X,NA,43.15,Berlin,2018,Marathon,Garmin,0.9549999999999983,0.9549999999999983,3.470277777777778
2652,M,35-44,3:28:13,4:56/km,394737,1846141487,Garmin Forerunner 235,Topo Fliyte 2(361.5 km),42.55,Berlin,2018,Marathon,Garmin,0.3549999999999969,0.3549999999999969,3.470277777777778
2653,M,,3:28:13,4:56/km,12815199,1846316611,Garmin fenix 5,NA,43.03,Berlin,2018,Marathon,Garmin,0.8350000000000009,0.8350000000000009,3.470277777777778
2654,M,25-34,3:28:14,4:56/km,23146327,1845193411,Garmin fenix 5X,NA,42.9,Berlin,2018,Marathon,Garmin,0.7049999999999983,0.7049999999999983,3.470555555555556
2655,F,35-44,3:28:15,4:56/km,18548235,1845254464,Garmin Forerunner 630,NA,42.49,Berlin,2018,Marathon,Garmin,0.2950000000000017,0.2950000000000017,3.4708333333333337
2656,M,35-44,3:28:15,4:56/km,2965977,1845255544,Garmin fenix 5,Nike Vapourfly 4(363.3 km),42.84,Berlin,2018,Marathon,Garmin,0.6450000000000031,0.6450000000000031,3.4708333333333337
2657,F,,3:28:15,4:56/km,25657629,1847828629,Garmin Forerunner 225,NA,42.48,Berlin,2018,Marathon,Garmin,0.2849999999999966,0.2849999999999966,3.4708333333333337
2658,M,,3:28:16,4:56/km,14271642,1845648177,Garmin Forerunner 920XT,NA,42.51,Berlin,2018,Marathon,Garmin,0.3149999999999977,0.3149999999999977,3.471111111111111
2659,M,45-54,3:28:16,4:56/km,31749638,1845780700,Polar M400,Saucony Guide ISO(345.8 km),42.9,Berlin,2018,Marathon,Polar,0.7049999999999983,0.7049999999999983,3.471111111111111
2660,M,35-44,3:28:17,4:56/km,33192203,1845038776,iPhone App,NA,43.12,Berlin,2018,Marathon,iPhone,0.9249999999999972,0.9249999999999972,3.471388888888889
2661,F,25-34,3:28:17,4:56/km,23210416,2233474682,Garmin Forerunner 230,NA,42.59,Berlin,2018,Marathon,Garmin,0.3950000000000031,0.3950000000000031,3.471388888888889
2662,M,25-34,3:28:18,4:56/km,6295243,1845011552,Garmin Forerunner 235,adidas Adizero Boston(773.8 km),42.41,Berlin,2018,Marathon,Garmin,0.2149999999999963,0.2149999999999963,3.4716666666666667
2663,F,35-44,3:28:18,4:56/km,17924039,1845481242,Garmin Forerunner 235,"On Cloudflow(1,438.6 km)",42.62,Berlin,2018,Marathon,Garmin,0.42499999999999716,0.42499999999999716,3.4716666666666667
2664,M,35-44,3:28:20,4:56/km,12833984,1845273220,,NA,42.74,Berlin,2018,Marathon,,0.5450000000000017,0.5450000000000017,3.4722222222222223
2665,M,25-34,3:28:20,4:56/km,22351937,1845326295,Garmin fenix 3,NA,42.99,Berlin,2018,Marathon,Garmin,0.7950000000000017,0.7950000000000017,3.4722222222222223
2666,M,35-44,3:28:20,4:56/km,10374189,1845450597,Garmin fenix 5 Plus,NA,43.68,Berlin,2018,Marathon,Garmin,1.4849999999999994,1.4849999999999994,3.4722222222222223
2667,M,,3:28:22,4:56/km,12051044,1848415694,Garmin fenix 3,HOKA ONE ONE Clifton 2(685.7 km),43.62,Berlin,2018,Marathon,Garmin,1.4249999999999972,1.4249999999999972,3.472777777777778
2668,M,35-44,3:28:24,4:56/km,11984991,1847210303,Garmin Forerunner 735XT,NA,42.72,Berlin,2018,Marathon,Garmin,0.5249999999999986,0.5249999999999986,3.4733333333333336
2669,M,35-44,3:28:24,4:56/km,19456925,1856200722,TomTom,NA,42.49,Berlin,2018,Marathon,TomTom,0.2950000000000017,0.2950000000000017,3.4733333333333336
2670,M,35-44,3:28:25,4:56/km,11759659,1845102507,Garmin Forerunner 235,Saucony kinvara 7(670.7 km),42.39,Berlin,2018,Marathon,Garmin,0.19500000000000028,0.19500000000000028,3.4736111111111114
2671,,,3:28:25,4:56/km,19345367,1845787715,Garmin Forerunner 235,NA,42.44,Berlin,2018,Marathon,Garmin,0.24499999999999744,0.24499999999999744,3.4736111111111114
2672,M,,3:28:25,4:56/km,15216268,1845787798,Garmin Forerunner 235,NA,42.44,Berlin,2018,Marathon,Garmin,0.24499999999999744,0.24499999999999744,3.4736111111111114
2673,M,25-34,3:28:25,4:56/km,14082514,1852993970,Garmin fenix 5,NA,43.22,Berlin,2018,Marathon,Garmin,1.0249999999999986,1.0249999999999986,3.4736111111111114
2674,M,35-44,3:28:26,4:56/km,26369947,1845461570,Garmin fenix 3,NA,43.01,Berlin,2018,Marathon,Garmin,0.8149999999999977,0.8149999999999977,3.473888888888889
2675,,,3:28:28,4:56/km,18106278,1845207823,Garmin Forerunner 220,NA,42.6,Berlin,2018,Marathon,Garmin,0.40500000000000114,0.40500000000000114,3.4744444444444444
2676,M,35-44,3:28:29,4:56/km,18007887,1845076314,Suunto,NA,42.97,Berlin,2018,Marathon,Suunto,0.7749999999999986,0.7749999999999986,3.4747222222222223
2677,M,25-34,3:28:30,4:56/km,17709339,1845008151,Garmin fenix 5,NA,43.02,Berlin,2018,Marathon,Garmin,0.8250000000000028,0.8250000000000028,3.475
2678,M,45-54,3:28:31,4:57/km,24995673,1845015237,Garmin Forerunner 935,NA,42.5,Berlin,2018,Marathon,Garmin,0.3049999999999997,0.3049999999999997,3.475277777777778
2679,M,25-34,3:28:31,4:57/km,17048799,1845952283,Garmin Forerunner 935,"ASICS Cumulus18(1,144.7 km)",42.71,Berlin,2018,Marathon,Garmin,0.5150000000000006,0.5150000000000006,3.475277777777778
2680,M,35-44,3:28:31,4:57/km,36073975,1932394186,Garmin Forerunner 630,NA,42.52,Berlin,2018,Marathon,Garmin,0.32500000000000284,0.32500000000000284,3.475277777777778
2681,M,25-34,3:28:32,4:57/km,14086929,1845195013,Garmin Forerunner 35,"On Cloudflyer(1,215.9 km)",42.62,Berlin,2018,Marathon,Garmin,0.42499999999999716,0.42499999999999716,3.4755555555555557
2682,F,35-44,3:28:32,4:57/km,7582250,1845202101,Garmin Forerunner 235,NA,42.62,Berlin,2018,Marathon,Garmin,0.42499999999999716,0.42499999999999716,3.4755555555555557
2683,F,25-34,3:28:32,4:57/km,29370984,1845363028,Garmin Forerunner 235,NA,42.6,Berlin,2018,Marathon,Garmin,0.40500000000000114,0.40500000000000114,3.4755555555555557
2684,M,45-54,3:28:32,4:57/km,25091807,1846192208,Polar V800,NA,42.74,Berlin,2018,Marathon,Polar,0.5450000000000017,0.5450000000000017,3.4755555555555557
2685,M,25-34,3:28:33,4:57/km,26129378,1845370119,Garmin Forerunner 235,Nike Pegasus Turbo(474.5 km),42.66,Berlin,2018,Marathon,Garmin,0.4649999999999963,0.4649999999999963,3.4758333333333336
2687,F,25-34,3:28:35,4:57/km,25444176,1845337040,Garmin Forerunner 235,NA,42.5,Berlin,2018,Marathon,Garmin,0.3049999999999997,0.3049999999999997,3.476388888888889
2688,,,3:28:35,4:57/km,13023963,1845706692,Android App,NA,42.56,Berlin,2018,Marathon,Android,0.365000000000002,0.365000000000002,3.476388888888889
2689,M,35-44,3:28:35,4:57/km,10491658,1845914913,Suunto Ambit3 Peak,"Saucony kinvara 5(13,416.0 km)",43.01,Berlin,2018,Marathon,Suunto,0.8149999999999977,0.8149999999999977,3.476388888888889
2690,M,,3:28:35,4:57/km,16896614,1855004449,Garmin Forerunner 910XT,NA,42.67,Berlin,2018,Marathon,Garmin,0.4750000000000014,0.4750000000000014,3.476388888888889
2691,M,,3:28:36,4:57/km,14428964,1845779443,Suunto,On Cloudflow(447.4 km),42.84,Berlin,2018,Marathon,Suunto,0.6450000000000031,0.6450000000000031,3.4766666666666666
2692,M,35-44,3:28:36,4:57/km,12926662,1860524011,Garmin Forerunner 620,NA,42.61,Berlin,2018,Marathon,Garmin,0.41499999999999915,0.41499999999999915,3.4766666666666666
2693,M,25-34,3:28:37,4:57/km,23730809,1848596527,Polar M200,NA,42.87,Berlin,2018,Marathon,Polar,0.6749999999999972,0.6749999999999972,3.4769444444444444
2694,M,35-44,3:28:40,4:57/km,7560356,1845438680,Garmin Forerunner 235,"ASICS Glidance 6(1,371.8 km)",42.45,Berlin,2018,Marathon,Garmin,0.25500000000000256,0.25500000000000256,3.477777777777778
2695,M,,3:28:40,4:57/km,28864106,1847146703,Garmin Forerunner 25,NA,42.67,Berlin,2018,Marathon,Garmin,0.4750000000000014,0.4750000000000014,3.477777777777778
2696,M,35-44,3:28:41,4:57/km,3229750,1845277300,Garmin vivoactive HR,ASICS Kayano 24(766.5 km),42.55,Berlin,2018,Marathon,Garmin,0.3549999999999969,0.3549999999999969,3.4780555555555557
2697,F,25-34,3:28:45,4:57/km,31752047,1845080725,Garmin fenix 5S,NA,42.94,Berlin,2018,Marathon,Garmin,0.7449999999999974,0.7449999999999974,3.479166666666667
2698,M,45-54,3:28:45,4:57/km,17707725,1845183816,Garmin Forerunner 735XT,Brooks Hyperion(166.2 km),42.54,Berlin,2018,Marathon,Garmin,0.34499999999999886,0.34499999999999886,3.479166666666667
2699,M,45-54,3:28:45,4:57/km,12295136,1845198949,Garmin fenix 5 Plus,Nike 4% vapor fly 2(175.0 km),42.92,Berlin,2018,Marathon,Garmin,0.7250000000000014,0.7250000000000014,3.479166666666667
2700,M,35-44,3:28:48,4:57/km,19850093,1845446102,Garmin Forerunner 935,Brooks Glycerin 15(132.4 km),42.96,Berlin,2018,Marathon,Garmin,0.7650000000000006,0.7650000000000006,3.48
2701,M,25-34,3:28:48,4:57/km,20783694,1845470858,Garmin vivoactive 3,NA,42.44,Berlin,2018,Marathon,Garmin,0.24499999999999744,0.24499999999999744,3.48
2702,F,35-44,3:28:48,4:57/km,5008232,1845584943,Garmin Forerunner 235,NA,42.5,Berlin,2018,Marathon,Garmin,0.3049999999999997,0.3049999999999997,3.48
2703,M,35-44,3:28:48,4:57/km,13418568,1845774815,Polar M400,adidas Boston 6(919.0 km),42.99,Berlin,2018,Marathon,Polar,0.7950000000000017,0.7950000000000017,3.48
2704,M,55-64,3:28:48,4:57/km,23236775,1846636923,TomTom,NA,42.76,Berlin,2018,Marathon,TomTom,0.5649999999999977,0.5649999999999977,3.48
2705,M,45-54,3:28:48,4:57/km,21094723,1860415645,Polar M400,NA,42.98,Berlin,2018,Marathon,Polar,0.7849999999999966,0.7849999999999966,3.48
2706,M,25-34,3:28:49,4:57/km,3156267,1845280245,Garmin Forerunner 935,NA,42.49,Berlin,2018,Marathon,Garmin,0.2950000000000017,0.2950000000000017,3.480277777777778
2707,M,35-44,3:28:49,4:57/km,2878110,1845290608,Garmin Forerunner 935,On Cloudflow 2nd pair(716.1 km),42.84,Berlin,2018,Marathon,Garmin,0.6450000000000031,0.6450000000000031,3.480277777777778
2708,M,25-34,3:28:49,4:57/km,9414714,1845404230,Garmin Forerunner 235,"New Balance 860v7 (blauw) 2018(1,049.1 km)",42.59,Berlin,2018,Marathon,Garmin,0.3950000000000031,0.3950000000000031,3.480277777777778
2709,M,55-64,3:28:49,4:57/km,5416506,1846545034,Garmin Forerunner 920XT,Nike Pegasus Turbo(270.5 km),44.88,Berlin,2018,Marathon,Garmin,2.6850000000000023,2.6850000000000023,3.480277777777778
2710,M,45-54,3:28:50,4:57/km,9253831,1845003223,iPhone App,NA,44.05,Berlin,2018,Marathon,iPhone,1.8549999999999969,1.8549999999999969,3.4805555555555556
2711,M,35-44,3:28:50,4:57/km,15936242,1845056166,Garmin fenix 3,NA,42.89,Berlin,2018,Marathon,Garmin,0.6950000000000003,0.6950000000000003,3.4805555555555556
2712,M,45-54,3:28:50,4:57/km,7947513,1845369867,TomTom,NA,42.64,Berlin,2018,Marathon,TomTom,0.4450000000000003,0.4450000000000003,3.4805555555555556
2713,F,35-44,3:28:52,4:57/km,7484102,1845067605,Garmin Forerunner 735XT,"adidas Adizero Boston(1,163.9 km)",42.61,Berlin,2018,Marathon,Garmin,0.41499999999999915,0.41499999999999915,3.4811111111111113
2715,F,35-44,3:28:53,4:57/km,32891207,1845022200,Garmin Forerunner 35,NA,42.44,Berlin,2018,Marathon,Garmin,0.24499999999999744,0.24499999999999744,3.481388888888889
2716,F,35-44,3:28:53,4:57/km,13880486,1845022825,Garmin Forerunner 35,NA,43.11,Berlin,2018,Marathon,Garmin,0.9149999999999991,0.9149999999999991,3.481388888888889
2717,M,45-54,3:28:53,4:57/km,28829664,1845108934,Garmin fenix 3,NA,42.99,Berlin,2018,Marathon,Garmin,0.7950000000000017,0.7950000000000017,3.481388888888889
2718,M,35-44,3:28:54,4:57/km,612255,1845156705,Garmin fenix 5,Nike Zoom Fly(207.1 km),43.19,Berlin,2018,Marathon,Garmin,0.9949999999999974,0.9949999999999974,3.481666666666667
2719,M,55-64,3:28:54,4:57/km,26106088,1845547549,Polar M600,NA,42.69,Berlin,2018,Marathon,Polar,0.49499999999999744,0.49499999999999744,3.481666666666667
2720,M,35-44,3:28:54,4:57/km,25632082,1845604312,,NA,42.63,Berlin,2018,Marathon,,0.4350000000000023,0.4350000000000023,3.481666666666667
2721,F,35-44,3:28:54,4:57/km,845753,1845675300,Android App,NA,44.02,Berlin,2018,Marathon,Android,1.8250000000000028,1.8250000000000028,3.481666666666667
2722,M,,3:28:55,4:57/km,11862783,1845763485,Garmin fenix 5X,NA,43.52,Berlin,2018,Marathon,Garmin,1.3250000000000028,1.3250000000000028,3.4819444444444447
2723,M,45-54,3:28:55,4:57/km,1895174,1847104136,Garmin fenix 3,NA,43.24,Berlin,2018,Marathon,Garmin,1.0450000000000017,1.0450000000000017,3.4819444444444447
2724,M,25-34,3:28:56,4:57/km,5558454,1845177254,Garmin Forerunner 235,Nike Vaporfly 4% Flyknit(91.4 km),42.68,Berlin,2018,Marathon,Garmin,0.48499999999999943,0.48499999999999943,3.4822222222222226
2725,F,35-44,3:28:56,4:57/km,38380496,2083770697,Garmin fenix 5S,NA,43.3,Berlin,2018,Marathon,Garmin,1.1049999999999969,1.1049999999999969,3.4822222222222226
2726,M,25-34,3:28:57,4:57/km,23342055,1845075303,Garmin Forerunner 225,NA,42.47,Berlin,2018,Marathon,Garmin,0.2749999999999986,0.2749999999999986,3.4825
2727,M,45-54,3:28:57,4:57/km,17202121,1845185072,Fitbit Versa,NA,43.44,Berlin,2018,Marathon,Fitbit,1.2449999999999974,1.2449999999999974,3.4825
2728,M,20-24,3:28:57,4:57/km,34787423,1845396935,Garmin Forerunner 920XT,NA,42.54,Berlin,2018,Marathon,Garmin,0.34499999999999886,0.34499999999999886,3.4825
2729,M,45-54,3:28:58,4:57/km,33591812,1845572322,Garmin Forerunner 735XT,Nike PEGASUS 34(275.6 km),42.57,Berlin,2018,Marathon,Garmin,0.375,0.375,3.4827777777777778
2730,M,25-34,3:28:59,4:57/km,4523232,1845083719,Garmin Forerunner 630,"On Clouds(2,661.1 km)",42.48,Berlin,2018,Marathon,Garmin,0.2849999999999966,0.2849999999999966,3.4830555555555556
2731,M,55-64,3:28:59,4:57/km,16148219,1845093497,Garmin Forerunner 935,NA,42.76,Berlin,2018,Marathon,Garmin,0.5649999999999977,0.5649999999999977,3.4830555555555556
2732,M,,3:28:59,4:57/km,15940966,1845145590,Garmin fenix 3,Nike Zoom Pegasus(632.2 km),42.8,Berlin,2018,Marathon,Garmin,0.6049999999999969,0.6049999999999969,3.4830555555555556
2733,M,45-54,3:28:59,4:57/km,26599002,1845178267,Garmin fenix 3,NA,42.6,Berlin,2018,Marathon,Garmin,0.40500000000000114,0.40500000000000114,3.4830555555555556
2735,M,,3:28:59,4:57/km,7237278,1845698110,Polar M600,"Mizuno Wave Sky(1,251.7 km)",42.72,Berlin,2018,Marathon,Polar,0.5249999999999986,0.5249999999999986,3.4830555555555556
2736,M,35-44,3:28:59,4:57/km,20522574,1845972307,Garmin fenix 3,NA,42.97,Berlin,2018,Marathon,Garmin,0.7749999999999986,0.7749999999999986,3.4830555555555556
2737,M,45-54,3:29:00,4:57/km,15196307,1845656456,Polar,NA,42.74,Berlin,2018,Marathon,Polar,0.5450000000000017,0.5450000000000017,3.4833333333333334
2738,M,25-34,3:29:00,4:57/km,16999442,1846102644,Garmin Forerunner 235,NA,42.59,Berlin,2018,Marathon,Garmin,0.3950000000000031,0.3950000000000031,3.4833333333333334
2739,M,35-44,3:29:01,4:57/km,26097228,1845643896,Garmin fenix 3,NA,43.1,Berlin,2018,Marathon,Garmin,0.9050000000000011,0.9050000000000011,3.483611111111111
2740,M,35-44,3:29:02,4:57/km,4235285,1845327046,Garmin Forerunner 920XT,Saucony Kinvara 7 - Black(937.5 km),42.54,Berlin,2018,Marathon,Garmin,0.34499999999999886,0.34499999999999886,3.483888888888889
2741,M,35-44,3:29:02,4:57/km,30949962,1845331279,Garmin Forerunner 235,NA,42.64,Berlin,2018,Marathon,Garmin,0.4450000000000003,0.4450000000000003,3.483888888888889
2743,F,45-54,3:29:02,4:57/km,27286668,1883333811,Garmin Forerunner 935,NA,43.0,Berlin,2018,Marathon,Garmin,0.8049999999999997,0.8049999999999997,3.483888888888889
2744,F,35-44,3:29:03,4:57/km,28788595,1845480973,Garmin fenix 5S,NA,43.11,Berlin,2018,Marathon,Garmin,0.9149999999999991,0.9149999999999991,3.484166666666667
2745,M,25-34,3:29:03,4:57/km,11725086,1845572694,Garmin Forerunner 735XT,Brooks Brooks Adrenaline GTS 18(661.2 km),42.55,Berlin,2018,Marathon,Garmin,0.3549999999999969,0.3549999999999969,3.484166666666667
2746,M,35-44,3:29:03,4:57/km,34058929,1846561165,Garmin Forerunner 235,NA,42.6,Berlin,2018,Marathon,Garmin,0.40500000000000114,0.40500000000000114,3.484166666666667
2747,M,25-34,3:29:04,4:57/km,13796026,1845078243,Garmin Forerunner 920XT,Nike ZOOM PEGASUS 35 TURBO(191.5 km),42.47,Berlin,2018,Marathon,Garmin,0.2749999999999986,0.2749999999999986,3.4844444444444447
2748,M,35-44,3:29:06,4:57/km,3755301,1847852682,Garmin fenix 5,"adidas Adistar Boost Blue(13,811.1 km)",43.16,Berlin,2018,Marathon,Garmin,0.9649999999999963,0.9649999999999963,3.485
2749,M,35-44,3:29:07,4:57/km,7895309,1845173853,Garmin fenix 5,New Balance 860 v8 Navy Blue 1(632.2 km),42.96,Berlin,2018,Marathon,Garmin,0.7650000000000006,0.7650000000000006,3.4852777777777777
2750,M,,3:29:07,4:57/km,3666040,1846652464,Suunto Ambit2,"ASICS DS Trainer(1,417.3 km)",42.87,Berlin,2018,Marathon,Suunto,0.6749999999999972,0.6749999999999972,3.4852777777777777
2751,M,35-44,3:29:08,4:57/km,2614952,1845044138,Garmin Forerunner 920XT,Brooks Ravenna 9(850.3 km),42.38,Berlin,2018,Marathon,Garmin,0.18500000000000227,0.18500000000000227,3.4855555555555555
2752,M,,3:29:10,4:57/km,9754971,1845010515,Garmin Forerunner 630,NA,42.54,Berlin,2018,Marathon,Garmin,0.34499999999999886,0.34499999999999886,3.486111111111111
2753,M,25-34,3:29:10,4:57/km,19377120,1845232360,Polar V800,Brooks Levitate(536.5 km),42.74,Berlin,2018,Marathon,Polar,0.5450000000000017,0.5450000000000017,3.486111111111111
2754,M,55-64,3:29:10,4:57/km,27377412,1845566171,Polar M400,NA,42.94,Berlin,2018,Marathon,Polar,0.7449999999999974,0.7449999999999974,3.486111111111111
2755,M,45-54,3:29:10,4:57/km,26172592,1873853473,Garmin Forerunner 235,NA,42.52,Berlin,2018,Marathon,Garmin,0.32500000000000284,0.32500000000000284,3.486111111111111
2756,M,45-54,3:29:11,4:57/km,9337605,1845058530,Garmin fenix 5X,On Cloudflyer(797.1 km),42.8,Berlin,2018,Marathon,Garmin,0.6049999999999969,0.6049999999999969,3.486388888888889
2757,M,,3:29:12,4:57/km,5837892,1847162680,TomTom,NA,42.56,Berlin,2018,Marathon,TomTom,0.365000000000002,0.365000000000002,3.486666666666667
