,Rank,Gender,Age,Finish,Pace,Athlet url,Race url,Watch,Shoes,Distance,City,Year,Race Type,Watch Brand,Watch Error,Watch Error Abs,Shoes Brand,Finish Numeric
68,68,M,NA,5:45:37,8:11/km,13726354,517143089,GPX,NA,43.9,Tokyo,2016,Marathon,GPX,1.7049999999999983,1.7049999999999983,NA,5.760277777777778
69,69,M,35-44,5:47:27,8:14/km,474527,505006345,NA,NA,42.61,Tokyo,2016,Marathon,NA,0.41499999999999915,0.41499999999999915,NA,5.7908333333333335
70,70,M,25-34,5:51:28,8:20/km,7992499,504085443,iPhone App,NA,45.58,Tokyo,2016,Marathon,iPhone,3.384999999999998,3.384999999999998,NA,5.857777777777778
71,71,F,25-34,5:52:40,8:21/km,3647524,504080645,iPhone App,NA,45.69,Tokyo,2016,Marathon,iPhone,3.4949999999999974,3.4949999999999974,NA,5.877777777777778
72,72,F,45-54,5:53:37,8:23/km,13080300,505413479,Garmin Forerunner 235,NA,44.21,Tokyo,2016,Marathon,Garmin,2.0150000000000006,2.0150000000000006,NA,5.8936111111111105
73,73,M,NA,5:54:09,8:24/km,4683989,504726310,Android App,NA,41.62,Tokyo,2016,Marathon,Android,-0.5750000000000028,0.5750000000000028,NA,5.902500000000001
74,74,M,35-44,5:54:47,8:24/km,36355151,2004108603,Sony Smart B-Trainer,NA,44.14,Tokyo,2016,Marathon,Sony,1.9450000000000003,1.9450000000000003,NA,5.913055555555556
75,75,F,35-44,5:55:17,8:25/km,6705486,504360349,TomTom,NA,43.93,Tokyo,2016,Marathon,TomTom,1.7349999999999994,1.7349999999999994,NA,5.921388888888889
76,76,M,45-54,5:55:19,8:25/km,1413919,504118490,iPhone App,NA,46.23,Tokyo,2016,Marathon,iPhone,4.034999999999997,4.034999999999997,NA,5.921944444444445
77,77,M,NA,5:55:52,8:26/km,13355189,504177874,NA,NA,47.16,Tokyo,2016,Marathon,NA,4.964999999999996,4.964999999999996,NA,5.931111111111111
78,78,M,35-44,5:56:19,8:27/km,13685006,505385284,NA,Asics Nimbus 16,44.97,Tokyo,2016,Marathon,NA,2.7749999999999986,2.7749999999999986,Asics,5.938611111111111
79,79,M,35-44,5:56:36,8:27/km,11786137,512100049,NA,Adidas Super Nova Glyde 7,44.34,Tokyo,2016,Marathon,NA,2.145000000000003,2.145000000000003,Adidas,5.943333333333333
80,80,M,45-54,5:58:36,8:30/km,13253554,504200197,Soleus GPS,NA,45.68,Tokyo,2016,Marathon,Soleus,3.4849999999999994,3.4849999999999994,NA,5.976666666666667
81,81,F,NA,5:58:39,8:30/km,11904997,505046588,Soleus GPS,NA,44.92,Tokyo,2016,Marathon,Soleus,2.7250000000000014,2.7250000000000014,NA,5.9775
82,82,M,NA,5:59:56,8:32/km,20344308,1768545856,NA,NA,45.11,Tokyo,2016,Marathon,NA,2.914999999999999,2.914999999999999,NA,5.998888888888889
83,83,M,25-34,6:00:45,8:33/km,12249667,504966126,NA,Asics Gel Nimbus 17,43.38,Tokyo,2016,Marathon,NA,1.1850000000000023,1.1850000000000023,Asics,6.0125
84,84,M,25-34,6:04:11,8:38/km,9392989,504085704,iPhone App,Newton Gravity,45.24,Tokyo,2016,Marathon,iPhone,3.0450000000000017,3.0450000000000017,New Balanceton,6.069722222222222
85,85,NA,NA,6:07:18,8:42/km,11870852,508337045,Soleus GPS,NA,46.45,Tokyo,2016,Marathon,Soleus,4.255000000000003,4.255000000000003,NA,6.121666666666666
88,88,F,NA,6:14:34,8:53/km,7727782,835126552,Garmin Forerunner 310XT,NA,43.83,Tokyo,2016,Marathon,Garmin,1.634999999999998,1.634999999999998,NA,6.2427777777777775
89,89,F,35-44,6:17:26,8:57/km,10652221,504449988,Garmin Forerunner 225,NA,45.0,Tokyo,2016,Marathon,Garmin,2.8049999999999997,2.8049999999999997,NA,6.290555555555556
90,90,F,35-44,6:17:52,8:57/km,8338802,521517509,Garmin Forerunner 220,NA,44.62,Tokyo,2016,Marathon,Garmin,2.424999999999997,2.424999999999997,NA,6.297777777777777
91,91,M,45-54,6:20:26,9:01/km,12335212,504173087,Garmin Forerunner 620,NA,46.1,Tokyo,2016,Marathon,Garmin,3.905000000000001,3.905000000000001,NA,6.3405555555555555
93,93,M,45-54,6:20:56,9:02/km,7942348,505005347,Garmin Forerunner 910XT,NA,44.0,Tokyo,2016,Marathon,Garmin,1.8049999999999997,1.8049999999999997,NA,6.348888888888888
94,94,F,25-34,6:25:56,9:09/km,3098718,504124458,Suunto Ambit,NA,47.72,Tokyo,2016,Marathon,Suunto,5.524999999999999,5.524999999999999,NA,6.432222222222222
95,95,M,45-54,6:38:47,9:27/km,25290796,1204132627,Soleus GPS,NA,45.09,Tokyo,2016,Marathon,Soleus,2.895000000000003,2.895000000000003,NA,6.646388888888889
96,96,M,25-34,6:40:47,9:30/km,7496786,504147378,NA,NA,44.24,Tokyo,2016,Marathon,NA,2.0450000000000017,2.0450000000000017,NA,6.679722222222223
97,97,M,45-54,6:43:04,9:33/km,3469321,510723363,Suunto Ambit2,Saucony Kinvara 7,44.06,Tokyo,2016,Marathon,Suunto,1.865000000000002,1.865000000000002,Saucony,6.717777777777778
98,98,M,35-44,6:47:19,9:39/km,7165800,510063515,Suunto Ambit2,NA,44.88,Tokyo,2016,Marathon,Suunto,2.6850000000000023,2.6850000000000023,NA,6.788611111111111
99,99,NA,45-54,6:48:08,9:40/km,8701160,504171876,iPhone App,NA,45.64,Tokyo,2016,Marathon,iPhone,3.4450000000000003,3.4450000000000003,NA,6.802222222222222
100,100,M,25-34,6:49:07,9:42/km,12198340,504098844,Android App,NA,46.76,Tokyo,2016,Marathon,Android,4.564999999999998,4.564999999999998,NA,6.818611111111111
