,Rank,Gender,Age,Finish,Pace,Athlet_url,Race_url,Watch,Shoes,Distance,City,Year,Race_Type,Watch_Brand,Watch_Error,Watch_Error_Abs,Shoes_Brand,Finish_Numeric
9722,9722,M,45-54,4:14:27,6:02/km,7182292,2325649242,Garmin fenix 5,Nike Epic React Flyknit,42.59,London,2019,Marathon,Garmin,0.3950000000000031,0.3950000000000031,Nike,4.240833333333334
9723,9723,M,35-44,4:14:27,6:02/km,6576525,2457439398,Garmin fenix 5,Asics Gel Kayano 21,42.59,London,2019,Marathon,Garmin,0.3950000000000031,0.3950000000000031,Asics,4.240833333333334
9724,9724,F,35-44,4:14:28,6:02/km,15320276,2325553385,iPhone App,NA,43.45,London,2019,Marathon,iPhone,1.2550000000000026,1.2550000000000026,NA,4.2411111111111115
9725,9725,M,45-54,4:14:28,6:02/km,30718258,2325973190,Garmin Forerunner 35,NA,42.93,London,2019,Marathon,Garmin,0.7349999999999994,0.7349999999999994,NA,4.2411111111111115
9726,9726,M,25-34,4:14:28,6:02/km,13221944,2326874515,Garmin Forerunner 935,NA,42.3,London,2019,Marathon,Garmin,0.10499999999999687,0.10499999999999687,NA,4.2411111111111115
9727,9727,M,35-44,4:14:29,6:02/km,7348967,2325837534,Garmin fenix 5S,Asics Gt-2000 5,43.33,London,2019,Marathon,Garmin,1.134999999999998,1.134999999999998,Asics,4.241388888888889
9728,9728,M,NA,4:14:29,6:02/km,5485574,2326162226,Garmin fenix 5,NA,43.12,London,2019,Marathon,Garmin,0.9249999999999972,0.9249999999999972,NA,4.241388888888889
9729,9729,M,35-44,4:14:29,6:02/km,176608,2326220087,Garmin Forerunner 645 Music,NA,42.55,London,2019,Marathon,Garmin,0.3549999999999969,0.3549999999999969,NA,4.241388888888889
9730,9730,M,45-54,4:14:30,6:02/km,27452311,2325587856,iPhone App,NA,43.8,London,2019,Marathon,iPhone,1.6049999999999969,1.6049999999999969,NA,4.241666666666667
9731,9731,M,45-54,4:14:30,6:02/km,37616863,2326017383,Garmin Forerunner 35,NA,42.59,London,2019,Marathon,Garmin,0.3950000000000031,0.3950000000000031,NA,4.241666666666667
9732,9732,M,NA,4:14:30,6:02/km,4494864,2330586844,Garmin Forerunner 620,NA,42.53,London,2019,Marathon,Garmin,0.33500000000000085,0.33500000000000085,NA,4.241666666666667
9733,9733,F,25-34,4:14:31,6:02/km,7230613,2326041077,Garmin vivoactive 3,NA,42.58,London,2019,Marathon,Garmin,0.384999999999998,0.384999999999998,NA,4.241944444444444
9734,9734,M,35-44,4:14:31,6:02/km,2586610,2326044997,Garmin fenix 5X,Mizuno Wave Horizon 2,43.69,London,2019,Marathon,Garmin,1.4949999999999974,1.4949999999999974,Mizuno,4.241944444444444
9735,9735,M,45-54,4:14:31,6:02/km,7412921,2326081144,Garmin Forerunner 35,Hoka One One Clifton 3,42.85,London,2019,Marathon,Garmin,0.6550000000000011,0.6550000000000011,Hoka,4.241944444444444
9736,9736,F,20-24,4:14:31,6:02/km,26976589,2326082185,TomTom,NA,43.73,London,2019,Marathon,TomTom,1.5349999999999966,1.5349999999999966,NA,4.241944444444444
9737,9737,M,45-54,4:14:31,6:02/km,24243306,2326322770,TomTom,NA,43.76,London,2019,Marathon,TomTom,1.5649999999999977,1.5649999999999977,NA,4.241944444444444
9738,9738,M,NA,4:14:31,6:02/km,13915868,2328102804,Garmin Forerunner 235,NA,42.59,London,2019,Marathon,Garmin,0.3950000000000031,0.3950000000000031,NA,4.241944444444444
9739,9739,M,45-54,4:14:32,6:02/km,5388686,2325572243,iPhone App,NA,43.35,London,2019,Marathon,iPhone,1.1550000000000011,1.1550000000000011,NA,4.242222222222222
9740,9740,M,45-54,4:14:32,6:02/km,7574919,2325600265,Garmin Forerunner 235,Asics Gel-Kayano 22,42.83,London,2019,Marathon,Garmin,0.634999999999998,0.634999999999998,Asics,4.242222222222222
9741,9741,M,35-44,4:14:32,6:02/km,36000965,2325843810,Garmin Forerunner 235,NA,42.99,London,2019,Marathon,Garmin,0.7950000000000017,0.7950000000000017,NA,4.242222222222222
9742,9742,M,35-44,4:14:32,6:02/km,6426232,2326344707,Android App,NA,43.92,London,2019,Marathon,Android,1.7250000000000014,1.7250000000000014,NA,4.242222222222222
9743,9743,M,45-54,4:14:32,6:02/km,35494373,2326442018,TomTom,NA,43.63,London,2019,Marathon,TomTom,1.4350000000000023,1.4350000000000023,NA,4.242222222222222
9744,9744,M,20-24,4:14:33,6:02/km,11937794,2325567222,iPhone App,NA,44.53,London,2019,Marathon,iPhone,2.335000000000001,2.335000000000001,NA,4.2425
9745,9745,M,35-44,4:14:33,6:02/km,12096292,2325641336,Garmin vivoactive,NA,42.71,London,2019,Marathon,Garmin,0.5150000000000006,0.5150000000000006,NA,4.2425
9746,9746,M,35-44,4:14:33,6:02/km,7274136,2325794878,Garmin Forerunner 935,Asics Road Hawk,42.56,London,2019,Marathon,Garmin,0.365000000000002,0.365000000000002,Asics,4.2425
9747,9747,F,55-64,4:14:33,6:02/km,21348003,2325974661,iPhone App,NA,43.8,London,2019,Marathon,iPhone,1.6049999999999969,1.6049999999999969,NA,4.2425
9749,9749,M,35-44,4:14:33,6:02/km,27118269,2327681871,Apple Watch Series 3,NA,43.81,London,2019,Marathon,Apple,1.615000000000002,1.615000000000002,NA,4.2425
9750,9750,M,45-54,4:14:35,6:02/km,30239113,2325591528,Android App,NA,44.51,London,2019,Marathon,Android,2.3149999999999977,2.3149999999999977,NA,4.243055555555555
9751,9751,F,35-44,4:14:35,6:02/km,37695423,2326629250,TomTom,NA,42.86,London,2019,Marathon,TomTom,0.6649999999999991,0.6649999999999991,NA,4.243055555555555
9752,9752,NA,NA,4:14:35,6:02/km,7601207,2328908850,Suunto Ambit3 Sport,NA,44.11,London,2019,Marathon,Suunto,1.9149999999999991,1.9149999999999991,NA,4.243055555555555
9753,9753,NA,NA,4:14:36,6:02/km,15064545,2326104775,Apple Watch Series 4,NA,43.4,London,2019,Marathon,Apple,1.2049999999999983,1.2049999999999983,NA,4.243333333333333
9754,9754,F,25-34,4:14:36,6:02/km,15233532,2326273906,TomTom,NA,43.75,London,2019,Marathon,TomTom,1.5549999999999997,1.5549999999999997,NA,4.243333333333333
9755,9755,F,25-34,4:14:37,6:02/km,12057607,2325998721,Garmin Forerunner 735XT,Brooks Gts19,42.41,London,2019,Marathon,Garmin,0.2149999999999963,0.2149999999999963,Brooks,4.243611111111111
9758,9758,M,55-64,4:14:38,6:02/km,36409117,2327326113,Garmin Forerunner 620,NA,42.6,London,2019,Marathon,Garmin,0.40500000000000114,0.40500000000000114,NA,4.243888888888889
9760,9760,M,45-54,4:14:39,6:02/km,11323041,2325597798,iPhone App,NA,43.99,London,2019,Marathon,iPhone,1.7950000000000017,1.7950000000000017,NA,4.244166666666667
9762,9762,M,NA,4:14:39,6:02/km,3192652,2325689485,Apple Watch Series 3,Brooks Adrenaline Gts 19,43.39,London,2019,Marathon,Apple,1.1950000000000003,1.1950000000000003,Brooks,4.244166666666667
9763,9763,F,NA,4:14:40,6:02/km,30631815,2325745698,Garmin Forerunner 235,NA,42.48,London,2019,Marathon,Garmin,0.2849999999999966,0.2849999999999966,NA,4.2444444444444445
9765,9765,F,25-34,4:14:40,6:02/km,21387952,2326399324,Garmin Forerunner 735XT,NA,44.13,London,2019,Marathon,Garmin,1.9350000000000023,1.9350000000000023,NA,4.2444444444444445
9766,9766,M,20-24,4:14:41,6:02/km,19403084,2326741260,Garmin Forerunner 735XT,NA,42.51,London,2019,Marathon,Garmin,0.3149999999999977,0.3149999999999977,NA,4.244722222222222
9768,9768,M,25-34,4:14:42,6:02/km,20901672,2326443520,Garmin Forerunner 645,NA,42.52,London,2019,Marathon,Garmin,0.32500000000000284,0.32500000000000284,NA,4.245
9769,9769,M,20-24,4:14:43,6:02/km,17920569,2325563440,iPhone App,NA,44.01,London,2019,Marathon,iPhone,1.8149999999999977,1.8149999999999977,NA,4.245277777777778
9770,9770,F,45-54,4:14:43,6:02/km,22697868,2325610151,Garmin vivoactive HR,NA,42.45,London,2019,Marathon,Garmin,0.25500000000000256,0.25500000000000256,NA,4.245277777777778
9771,9771,M,NA,4:14:43,6:02/km,12957197,2325615404,Garmin Forerunner 920XT,NA,42.75,London,2019,Marathon,Garmin,0.5549999999999997,0.5549999999999997,NA,4.245277777777778
9772,9772,M,35-44,4:14:43,6:02/km,26447264,2325943713,Apple Watch Series 3,NA,43.68,London,2019,Marathon,Apple,1.4849999999999994,1.4849999999999994,NA,4.245277777777778
9773,9773,M,35-44,4:14:43,6:02/km,31988967,2326556906,iPhone App,NA,43.62,London,2019,Marathon,iPhone,1.4249999999999972,1.4249999999999972,NA,4.245277777777778
9774,9774,F,20-24,4:14:44,6:02/km,22425429,2326114546,Garmin fenix 5S,NA,43.42,London,2019,Marathon,Garmin,1.2250000000000014,1.2250000000000014,NA,4.245555555555556
9776,9776,M,35-44,4:14:45,6:02/km,33086058,2325889066,Garmin Forerunner 735XT,NA,42.62,London,2019,Marathon,Garmin,0.42499999999999716,0.42499999999999716,NA,4.245833333333334
9779,9779,M,35-44,4:14:46,6:02/km,16763592,2327324822,Garmin fenix 5S Plus,NA,43.29,London,2019,Marathon,Garmin,1.0949999999999989,1.0949999999999989,NA,4.246111111111111
9780,9780,M,25-34,4:14:48,6:02/km,948551,2325648208,Garmin Forerunner 235,Nike Lunarglide 9,42.97,London,2019,Marathon,Garmin,0.7749999999999986,0.7749999999999986,Nike,4.246666666666667
9781,9781,F,35-44,4:14:48,6:02/km,2462317,2326017750,Garmin Forerunner 735XT,NA,42.86,London,2019,Marathon,Garmin,0.6649999999999991,0.6649999999999991,NA,4.246666666666667
9782,9782,M,25-34,4:14:49,6:02/km,9613718,2326356139,Garmin Forerunner 735XT,NA,42.17,London,2019,Marathon,Garmin,-0.02499999999999858,0.02499999999999858,NA,4.246944444444445
9783,9783,F,45-54,4:14:49,6:02/km,15206430,2328620816,Garmin Forerunner 235,Asics Roadhawk,42.77,London,2019,Marathon,Garmin,0.5750000000000028,0.5750000000000028,Asics,4.246944444444445
9784,9784,M,25-34,4:14:50,6:02/km,38200887,2325768323,Garmin Forerunner 235,NA,42.61,London,2019,Marathon,Garmin,0.41499999999999915,0.41499999999999915,NA,4.247222222222223
9785,9785,F,25-34,4:14:51,6:02/km,22834012,2325611563,Garmin vivoactive HR,NA,42.63,London,2019,Marathon,Garmin,0.4350000000000023,0.4350000000000023,NA,4.2475000000000005
9786,9786,M,35-44,4:14:51,6:02/km,31279138,2325660532,Apple Watch Series 3,NA,43.32,London,2019,Marathon,Apple,1.125,1.125,NA,4.2475000000000005
9787,9787,M,35-44,4:14:51,6:02/km,8338197,2326244825,Garmin Forerunner 645 Music,NA,42.57,London,2019,Marathon,Garmin,0.375,0.375,NA,4.2475000000000005
9788,9788,M,45-54,4:14:52,6:02/km,5677624,2325947510,Garmin vivoactive 3,Asics Gel Kayano 25,42.41,London,2019,Marathon,Garmin,0.2149999999999963,0.2149999999999963,Asics,4.247777777777777
9789,9789,M,45-54,4:14:52,6:02/km,40913335,2326379477,Garmin Forerunner 35,NA,42.74,London,2019,Marathon,Garmin,0.5450000000000017,0.5450000000000017,NA,4.247777777777777
9790,9790,F,55-64,4:14:52,6:02/km,23676841,2335721187,Garmin Forerunner 235,NA,42.72,London,2019,Marathon,Garmin,0.5249999999999986,0.5249999999999986,NA,4.247777777777777
9791,9791,F,NA,4:14:53,6:02/km,11179498,2326489030,Garmin vivoactive 3,NA,42.81,London,2019,Marathon,Garmin,0.615000000000002,0.615000000000002,NA,4.248055555555555
9792,9792,M,55-64,4:14:54,6:02/km,7386908,2325564248,Garmin Forerunner 235,NA,42.59,London,2019,Marathon,Garmin,0.3950000000000031,0.3950000000000031,NA,4.248333333333333
9793,9793,M,NA,4:14:54,6:02/km,3569898,2326837846,iPhone App,Nike Vaporfly 4% Flyknit,45.98,London,2019,Marathon,iPhone,3.7849999999999966,3.7849999999999966,Nike,4.248333333333333
9794,9794,M,35-44,4:14:55,6:02/km,14168308,2326826584,Fitbit Surge,NA,43.08,London,2019,Marathon,Fitbit,0.884999999999998,0.884999999999998,NA,4.248611111111111
9795,9795,M,20-24,4:14:56,6:03/km,24953794,2326127531,Fitbit Ionic,NA,43.38,London,2019,Marathon,Fitbit,1.1850000000000023,1.1850000000000023,NA,4.248888888888889
9796,9796,F,NA,4:14:56,6:03/km,19868730,2327986485,Garmin Forerunner 620,NA,42.7,London,2019,Marathon,Garmin,0.5050000000000026,0.5050000000000026,NA,4.248888888888889
9797,9797,M,25-34,4:14:58,6:03/km,38656818,2325618033,Garmin Forerunner 35,NA,42.82,London,2019,Marathon,Garmin,0.625,0.625,NA,4.249444444444444
9798,9798,M,45-54,4:14:59,6:03/km,5781445,2326159392,Garmin Forerunner 235,NA,42.28,London,2019,Marathon,Garmin,0.08500000000000085,0.08500000000000085,NA,4.249722222222222
9799,9799,M,35-44,4:15:00,6:03/km,7579062,2326488408,Garmin Forerunner 620,NA,42.71,London,2019,Marathon,Garmin,0.5150000000000006,0.5150000000000006,NA,4.25
9800,9800,F,NA,4:15:01,6:03/km,12232538,2344805256,Garmin Forerunner 620,Adidas Sequence Boost,42.53,London,2019,Marathon,Garmin,0.33500000000000085,0.33500000000000085,Adidas,4.250277777777778
9801,9801,F,25-34,4:15:02,6:03/km,3864476,2325582951,Garmin vivoactive 3,NA,43.02,London,2019,Marathon,Garmin,0.8250000000000028,0.8250000000000028,NA,4.250555555555556
9802,9802,F,25-34,4:15:02,6:03/km,19353043,2325652021,Garmin Forerunner 645 Music,Asics Gt-3000,42.97,London,2019,Marathon,Garmin,0.7749999999999986,0.7749999999999986,Asics,4.250555555555556
9803,9803,M,35-44,4:15:03,6:03/km,19338237,2326103162,Garmin fenix 5 Plus,NA,43.61,London,2019,Marathon,Garmin,1.4149999999999991,1.4149999999999991,NA,4.2508333333333335
9804,9804,F,45-54,4:15:03,6:03/km,19311719,2326118379,Garmin fenix 5,Nike Zoom Peg,44.51,London,2019,Marathon,Garmin,2.3149999999999977,2.3149999999999977,Nike,4.2508333333333335
9805,9805,M,25-34,4:15:04,6:03/km,38221027,2325543107,iPhone App,NA,43.62,London,2019,Marathon,iPhone,1.4249999999999972,1.4249999999999972,NA,4.251111111111111
9807,9807,M,25-34,4:15:04,6:03/km,19808317,2325967031,Garmin Forerunner 235,NA,42.52,London,2019,Marathon,Garmin,0.32500000000000284,0.32500000000000284,NA,4.251111111111111
9808,9808,M,NA,4:15:04,6:03/km,12289523,2326160509,Garmin vivoactive 3,Asics Gel-Exalt 4,42.52,London,2019,Marathon,Garmin,0.32500000000000284,0.32500000000000284,Asics,4.251111111111111
9809,9809,F,35-44,4:15:05,6:03/km,7331300,2326060107,Garmin Forerunner 235,Brooks Adrenaline Gts 19,42.66,London,2019,Marathon,Garmin,0.4649999999999963,0.4649999999999963,Brooks,4.251388888888889
9810,9810,M,20-24,4:15:05,6:03/km,17983040,2326118586,Garmin Forerunner 735XT,NA,42.74,London,2019,Marathon,Garmin,0.5450000000000017,0.5450000000000017,NA,4.251388888888889
9811,9811,F,NA,4:15:05,6:03/km,19743691,2345264734,Garmin Forerunner 235,NA,42.52,London,2019,Marathon,Garmin,0.32500000000000284,0.32500000000000284,NA,4.251388888888889
9815,9815,M,35-44,4:15:08,6:03/km,22853455,2325965506,Garmin fenix 3,NA,44.26,London,2019,Marathon,Garmin,2.0649999999999977,2.0649999999999977,NA,4.252222222222223
9816,9816,M,25-34,4:15:10,6:03/km,19422399,2325607235,iPhone App,NA,44.8,London,2019,Marathon,iPhone,2.604999999999997,2.604999999999997,NA,4.252777777777778
9817,9817,F,35-44,4:15:11,6:03/km,27315149,2326662191,Garmin Forerunner 35,NA,43.08,London,2019,Marathon,Garmin,0.884999999999998,0.884999999999998,NA,4.253055555555555
9818,9818,M,35-44,4:15:12,6:03/km,25533960,2325616046,Garmin fenix 3,NA,44.67,London,2019,Marathon,Garmin,2.4750000000000014,2.4750000000000014,NA,4.253333333333333
9819,9819,M,45-54,4:15:13,6:03/km,39120738,2325645840,iPhone App,NA,43.65,London,2019,Marathon,iPhone,1.4549999999999983,1.4549999999999983,NA,4.253611111111111
9820,9820,M,35-44,4:15:13,6:03/km,3458532,2325648314,Garmin Forerunner 235,NA,42.55,London,2019,Marathon,Garmin,0.3549999999999969,0.3549999999999969,NA,4.253611111111111
9821,9821,F,NA,4:15:13,6:03/km,1731669,2326342485,Garmin Forerunner 220,NA,42.69,London,2019,Marathon,Garmin,0.49499999999999744,0.49499999999999744,NA,4.253611111111111
9822,9822,M,25-34,4:15:14,6:03/km,11683601,2326190434,Garmin vivoactive 3,Asics Gel Innovate 6 Mens Trainers,42.59,London,2019,Marathon,Garmin,0.3950000000000031,0.3950000000000031,Asics,4.253888888888889
9823,9823,M,NA,4:15:15,6:03/km,14221943,2325615445,Garmin Forerunner 920XT,NA,42.75,London,2019,Marathon,Garmin,0.5549999999999997,0.5549999999999997,NA,4.254166666666666
9824,9824,M,45-54,4:15:15,6:03/km,15996705,2363171193,Garmin Forerunner 10,New Balance 1080,42.59,London,2019,Marathon,Garmin,0.3950000000000031,0.3950000000000031,New Balance,4.254166666666666
9826,9826,F,35-44,4:15:16,6:03/km,5826382,2325631242,Garmin Forerunner 735XT,Mizuno Wave Inspire 14,42.88,London,2019,Marathon,Garmin,0.6850000000000023,0.6850000000000023,Mizuno,4.254444444444444
9827,9827,F,20-24,4:15:16,6:03/km,14481091,2325925630,TomTom,NA,43.55,London,2019,Marathon,TomTom,1.3549999999999969,1.3549999999999969,NA,4.254444444444444
9828,9828,M,35-44,4:15:16,6:03/km,26851734,2326180825,Garmin Forerunner 735XT,NA,42.15,London,2019,Marathon,Garmin,-0.045000000000001705,0.045000000000001705,NA,4.254444444444444
9830,9830,M,35-44,4:15:17,6:03/km,10367137,2326034486,Garmin Forerunner 235,NA,43.41,London,2019,Marathon,Garmin,1.2149999999999963,1.2149999999999963,NA,4.254722222222222
9831,9831,M,35-44,4:15:17,6:03/km,7230623,2326516164,Garmin Forerunner 35,NA,43.17,London,2019,Marathon,Garmin,0.9750000000000014,0.9750000000000014,NA,4.254722222222222
9832,9832,F,25-34,4:15:17,6:03/km,26120896,2326749153,Garmin Forerunner 235,NA,42.89,London,2019,Marathon,Garmin,0.6950000000000003,0.6950000000000003,NA,4.254722222222222
9833,9833,M,45-54,4:15:19,6:03/km,24710128,2325621196,Garmin fenix 5,NA,45.06,London,2019,Marathon,Garmin,2.865000000000002,2.865000000000002,NA,4.255277777777778
9835,9835,M,35-44,4:15:20,6:03/km,7255378,2326151573,Garmin vivoactive 3,NA,42.6,London,2019,Marathon,Garmin,0.40500000000000114,0.40500000000000114,NA,4.2555555555555555
9837,9837,M,35-44,4:15:20,6:03/km,20601045,2327550248,Garmin Forerunner 35,NA,42.88,London,2019,Marathon,Garmin,0.6850000000000023,0.6850000000000023,NA,4.2555555555555555
9838,9838,M,NA,4:15:21,6:03/km,16324144,2325655360,Garmin Forerunner 235,NA,43.05,London,2019,Marathon,Garmin,0.8549999999999969,0.8549999999999969,NA,4.255833333333333
9839,9839,NA,25-34,4:15:22,6:03/km,7258944,2325569346,iPhone App,NA,44.24,London,2019,Marathon,iPhone,2.0450000000000017,2.0450000000000017,NA,4.256111111111111
9840,9840,F,NA,4:15:24,6:03/km,4869517,2325634353,Garmin Forerunner 630,NA,42.46,London,2019,Marathon,Garmin,0.26500000000000057,0.26500000000000057,NA,4.256666666666667
9841,9841,F,25-34,4:15:24,6:03/km,17569245,2326280901,TomTom,NA,43.16,London,2019,Marathon,TomTom,0.9649999999999963,0.9649999999999963,NA,4.256666666666667
9842,9842,M,35-44,4:15:25,6:03/km,12639764,2325681711,Garmin fenix 5,NA,46.46,London,2019,Marathon,Garmin,4.265000000000001,4.265000000000001,NA,4.256944444444445
9843,9843,F,NA,4:15:26,6:03/km,19080430,2325645451,Garmin Forerunner 230,NA,42.78,London,2019,Marathon,Garmin,0.5850000000000009,0.5850000000000009,NA,4.2572222222222225
9844,9844,M,35-44,4:15:26,6:03/km,19050447,2325901128,Garmin fenix 5,Asics Kayano 22,43.15,London,2019,Marathon,Garmin,0.9549999999999983,0.9549999999999983,Asics,4.2572222222222225
9845,9845,M,NA,4:15:26,6:03/km,15022312,2326236578,TomTom,New Balance 880,43.61,London,2019,Marathon,TomTom,1.4149999999999991,1.4149999999999991,New Balance,4.2572222222222225
9847,9847,M,45-54,4:15:27,6:03/km,5984084,2326174206,Garmin Forerunner 235,NA,42.48,London,2019,Marathon,Garmin,0.2849999999999966,0.2849999999999966,NA,4.2575
9849,9849,M,NA,4:15:29,6:03/km,9659251,2326053344,Apple Watch Series 3,NA,42.53,London,2019,Marathon,Apple,0.33500000000000085,0.33500000000000085,NA,4.258055555555556
9850,9850,M,25-34,4:15:30,6:03/km,1052537,2325569536,Garmin Forerunner 235,NA,42.65,London,2019,Marathon,Garmin,0.4549999999999983,0.4549999999999983,NA,4.258333333333334
9851,9851,M,NA,4:15:31,6:03/km,7444817,2325597993,Garmin Forerunner 235,NA,42.75,London,2019,Marathon,Garmin,0.5549999999999997,0.5549999999999997,NA,4.258611111111111
9852,9852,M,NA,4:15:31,6:03/km,3061744,2329738551,Garmin fenix 5,Nike Pegasus 35,43.46,London,2019,Marathon,Garmin,1.2650000000000006,1.2650000000000006,Nike,4.258611111111111
9853,9853,M,45-54,4:15:31,6:03/km,35857335,2344410642,Garmin Forerunner 920XT,NA,42.43,London,2019,Marathon,Garmin,0.23499999999999943,0.23499999999999943,NA,4.258611111111111
9854,9854,M,35-44,4:15:32,6:03/km,31547497,2325620705,iPhone App,NA,43.8,London,2019,Marathon,iPhone,1.6049999999999969,1.6049999999999969,NA,4.2588888888888885
9855,9855,M,55-64,4:15:33,6:03/km,6434011,2326015345,COROS APEX,Hoka One One Clifton 5,42.97,London,2019,Marathon,COROS,0.7749999999999986,0.7749999999999986,Hoka,4.259166666666666
9856,9856,M,35-44,4:15:34,6:03/km,19050263,2325606909,TomTom,Adidas Solar Glide,43.6,London,2019,Marathon,TomTom,1.4050000000000011,1.4050000000000011,Adidas,4.259444444444444
9857,9857,M,55-64,4:15:34,6:03/km,19558966,2325702477,Garmin vivoactive HR,Brooks Ravenna 9,42.56,London,2019,Marathon,Garmin,0.365000000000002,0.365000000000002,Brooks,4.259444444444444
9859,9859,M,45-54,4:15:36,6:03/km,27034687,2325798361,Garmin Forerunner 235,NA,42.33,London,2019,Marathon,Garmin,0.134999999999998,0.134999999999998,NA,4.26
9860,9860,F,NA,4:15:36,6:03/km,7704168,2325967112,TomTom,NA,43.66,London,2019,Marathon,TomTom,1.4649999999999963,1.4649999999999963,NA,4.26
9861,9861,M,55-64,4:15:36,6:03/km,1213480,2326400612,Garmin fenix 3,Asics Gt 2000 6,43.32,London,2019,Marathon,Garmin,1.125,1.125,Asics,4.26
9863,9863,M,45-54,4:15:37,6:03/km,18131414,2325904635,Polar Vantage V,New Balance Vazee Pace V2,42.99,London,2019,Marathon,Polar,0.7950000000000017,0.7950000000000017,New Balance,4.260277777777778
9864,9864,NA,NA,4:15:37,6:03/km,28463568,2325996401,Garmin fenix 3,NA,43.19,London,2019,Marathon,Garmin,0.9949999999999974,0.9949999999999974,NA,4.260277777777778
